trace_id	source_kind	source_id	source_path	source_anchor	source_sha256	source_summary	p2_decision	p3_catalog_class	p3_evidence_refs	p3_plan_target	open_boundary	trace_status
P3T-SEM-SEM-DAT-008	SEM	SEM-DAT-008	project-governance/current/p2/02-file-semantic-matrix.md	line:37	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`data/schema.sql:243-280` subscriptions/events	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-SEM-SEM-DAT-009	SEM	SEM-DAT-009	project-governance/current/p2/02-file-semantic-matrix.md	line:38	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`data/schema.sql:281-318` snapshot/open_events	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-SEM-SEM-DAT-010	SEM	SEM-DAT-010	project-governance/current/p2/02-file-semantic-matrix.md	line:39	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`data/schema.sql:319-339` open_event_notifications	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-SEM-SEM-DAT-011	SEM	SEM-DAT-011	project-governance/current/p2/02-file-semantic-matrix.md	line:40	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`data/migrations/001_init_schema.sql` course/data objects	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-DAT-012	SEM	SEM-DAT-012	project-governance/current/p2/02-file-semantic-matrix.md	line:41	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`data/migrations/001_init_schema.sql` personal subscription/mail objects	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-DAT-013	SEM	SEM-DAT-013	project-governance/current/p2/02-file-semantic-matrix.md	line:42	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`data/migrations/003_open_events.sql` snapshot/status objects	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-SEM-SEM-DAT-014	SEM	SEM-DAT-014	project-governance/current/p2/02-file-semantic-matrix.md	line:43	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`data/migrations/003_open_events.sql` notification fanout	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-SEM-SEM-DAT-015	SEM	SEM-DAT-015	project-governance/current/p2/02-file-semantic-matrix.md	line:44	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`data/schema.sql:243-318` 可借鉴事件时间字段，但旧表含个人订阅/fanout语义	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-DOC-001	SEM	SEM-DOC-001	project-governance/current/p2/02-file-semantic-matrix.md	line:50	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`docs/deployment_playbook.md` 本地/WSL开发命令	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-SEM-SEM-DOC-002	SEM	SEM-DOC-002	project-governance/current/p2/02-file-semantic-matrix.md	line:51	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`docs/deployment_playbook.md` Linux服务/运维意图	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-SEM-SEM-DOC-003	SEM	SEM-DOC-003	project-governance/current/p2/02-file-semantic-matrix.md	line:52	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`docs/notify_runbook.md` open/poller诊断	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-LOCAL-IMPLEMENTATION|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-SEM-SEM-DOC-004	SEM	SEM-DOC-004	project-governance/current/p2/02-file-semantic-matrix.md	line:53	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`docs/notify_runbook.md` persistent queue/mail/HTTP claim	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-DOC-005	SEM	SEM-DOC-005	project-governance/current/p2/02-file-semantic-matrix.md	line:54	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`docs/open_event_spec.md` status observation/miss/resilience	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-SEM-SEM-DOC-006	SEM	SEM-DOC-006	project-governance/current/p2/02-file-semantic-matrix.md	line:55	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`docs/open_event_spec.md` edge、3分钟dedupe、fanout	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-SEM-SEM-DOC-007	SEM	SEM-DOC-007	project-governance/current/p2/02-file-semantic-matrix.md	line:56	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`docs/subscription_model.md` section target、max=3	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-SEM-SEM-DOC-008	SEM	SEM-DOC-008	project-governance/current/p2/02-file-semantic-matrix.md	line:57	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`docs/subscription_model.md` contact/email/persistent/quiet/snooze/history/waitlist	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-DOC-009	SEM	SEM-DOC-009	project-governance/current/p2/02-file-semantic-matrix.md	line:58	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`docs/ui_flow_course_list.md` course/filter/detail状态	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-DOC-010	SEM	SEM-DOC-010	project-governance/current/p2/02-file-semantic-matrix.md	line:59	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`docs/ui_flow_course_list.md` Calendar	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-DOC-011	SEM	SEM-DOC-011	project-governance/current/p2/02-file-semantic-matrix.md	line:60	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`docs/ui_flow_course_list.md` Compact view	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-DOC-012	SEM	SEM-DOC-012	project-governance/current/p2/02-file-semantic-matrix.md	line:61	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`docs/ui_flow_course_list.md` share links	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-DOC-013	SEM	SEM-DOC-013	project-governance/current/p2/02-file-semantic-matrix.md	line:62	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`docs/ui_flow_course_list.md` Save view、PresetManager、unsaved preset changes	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-FE-001	SEM	SEM-FE-001	project-governance/current/p2/02-file-semantic-matrix.md	line:68	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`frontend/package.json:11-17` React/i18n	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-SEM-SEM-FE-002	SEM	SEM-FE-002	project-governance/current/p2/02-file-semantic-matrix.md	line:69	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`frontend/package.json:16,21` `react-window`及types	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-SEM-SEM-FE-003	SEM	SEM-FE-003	project-governance/current/p2/02-file-semantic-matrix.md	line:70	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`frontend/package.json:6-9,18-24` Vite/TS toolchain	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-SEM-SEM-FE-004	SEM	SEM-FE-004	project-governance/current/p2/02-file-semantic-matrix.md	line:71	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`frontend/package-lock.json` React/i18n/Vite图	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-SEM-SEM-FE-005	SEM	SEM-FE-005	project-governance/current/p2/02-file-semantic-matrix.md	line:72	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`frontend/package-lock.json` react-window subtree	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-SEM-SEM-FE-006	SEM	SEM-FE-006	project-governance/current/p2/02-file-semantic-matrix.md	line:73	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`frontend/i18n/messages.json` search/filter/course/section/language/common keys	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-FE-007	SEM	SEM-FE-007	project-governance/current/p2/02-file-semantic-matrix.md	line:74	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`frontend/i18n/messages.json:256-293,369-425,699-736,812-868` email/mail keys	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-FE-008	SEM	SEM-FE-008	project-governance/current/p2/02-file-semantic-matrix.md	line:75	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`frontend/i18n/messages.json:215-218,426-432,658-661,869-875` Calendar/schedule keys	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-FE-009	SEM	SEM-FE-009	project-governance/current/p2/02-file-semantic-matrix.md	line:76	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`frontend/i18n/messages.json` fetch/crawler/log keys	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-FE-010	SEM	SEM-FE-010	project-governance/current/p2/02-file-semantic-matrix.md	line:77	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`frontend/src/App.tsx:17-121` shared shell/search/language/course	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-FE-011	SEM	SEM-FE-011	project-governance/current/p2/02-file-semantic-matrix.md	line:78	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`frontend/src/App.tsx:77-84` DataFetch card	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-SEM-SEM-FE-012	SEM	SEM-FE-012	project-governance/current/p2/02-file-semantic-matrix.md	line:79	AC9B25D036065F702106313170E4D3CE1B386DCD9F32A15E9C4638C3E9F17506	`frontend/src/App.tsx:12,122-125` MailSettings	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
